sample_id,split,negative_type,n_genes,source_pathway_ids,source_families,source_overlap_count,source_overlap_fraction,cross_same_family,generation_seed,gene_set_sha256
TRAIN_NEG_00424,train,random_5_30,23,,,0,0.0,False,142,6b521fe6d75e68b7d022db08fb379682e920e0f7c577d2086ffad982399fccb5
TRAIN_NEG_00425,train,shuffled,36,ath00785,KEGG_Cellular,0,0.0,False,142,8930301ca8a902ae2651e6274989a76a1c2b7c43412cbc19ebf03be206243d8d
TRAIN_NEG_00426,train,partial_50_80,5,AC_ASPARTATE-DEG1-PWY,AraCyc_Misc,5,1.0,False,142,96cad13784ad51e1aee1e1001a7d365aff5a52eb3405b3870c53fb0cebc3d9c2
TRAIN_NEG_00427,train,cross_pathway,24,AC_PWY-6612;ath04382,AraCyc_Cofactor;KEGG_SignalTrans,24,1.0,False,142,ecdffd9a7dd1ab968fa5ad5141a472d05b9bf5b6cc3a313538b8a5db3f14cd8d
TRAIN_NEG_00428,train,random_5_30,7,,,0,0.0,False,142,39cc4d7c4494031a018633e25edfd8f9f7949074228e7e99924109f953285042
TRAIN_NEG_00429,train,shuffled,47,AC_PWYQT-4471,AraCyc_AminoAcid,0,0.0,False,142,69f226b374fe8ac5f6172f27f26148e1b5bf6a737de859274320b87edf64ba6b
TRAIN_NEG_00430,train,partial_50_80,52,ath01212,KEGG_Lipid,52,1.0,False,142,36702769843dc68399d885a5b281c800b1dfc131a381c55828cf67fddc24e69d
TRAIN_NEG_00431,train,cross_pathway,26,ath00513;AC_FASYN-ELONG-PWY,KEGG_Lipid;AraCyc_Lipid,26,1.0,False,142,539c38616d65f2028a4e7880ccad16bfd876f2fc3bc5f5b213e6abd2dd5e59c2
TRAIN_NEG_00432,train,random_5_30,24,,,0,0.0,False,142,cf00762afde965834b4180910685b44aafd5074616e1be6060e3e7be8ce4e032
TRAIN_NEG_00433,train,shuffled,6,AC_PWY-5350,AraCyc_Misc,0,0.0,False,142,b37e4c17562a7dca6c6375a7b41cf158ac614dec0ef3b193e421a41c6753fd1a
TRAIN_NEG_00434,train,partial_50_80,4,AC_SERSYN-PWY,AraCyc_Misc,4,1.0,False,142,54d072c60a9639b23e60d380609ca8a4dc9b4f57949e2f6bd6375493615319a0
TRAIN_NEG_00435,train,cross_pathway,9,AC_PWY-6367;AC_PWY-6710,AraCyc_Misc;AraCyc_Lipid,9,1.0,False,142,fd21aacac706285cab9aafa2e568a1b79c8fdb3b74524402e6a3c02c81cdae05
TRAIN_NEG_00436,train,random_5_30,9,,,0,0.0,False,142,ea03bdea99592b9696d444ed6c932de13f80b31397964dafbebbef11bdb0ca9f
TRAIN_NEG_00437,train,shuffled,6,ath00470,KEGG_Cellular,0,0.0,False,142,78de6cb3e51465bebb7622c3b6c91c9599daa3dfce5bdb2bf93f6e8bc074fbfd
TRAIN_NEG_00438,train,partial_50_80,32,AC_PHOTOALL-PWY,AraCyc_Misc,32,1.0,False,142,0f44fae095042c3849f227a335c745d0f50f46bd0d8cc3a3d47b46abff74e969
TRAIN_NEG_00439,train,cross_pathway,10,AC_PWY-5386;AC_PWY-702,AraCyc_Misc;AraCyc_AminoAcid,10,1.0,False,142,93b0922b0028eef18b4afe8dc192fb6b5bed7ea28214380f6a58a27b663b9701
TRAIN_NEG_00440,train,random_5_30,26,,,0,0.0,False,142,33305692efaf53092f0e71c074bfa8eecb2389414a23a853d3762959d371aaad
TRAIN_NEG_00441,train,shuffled,10,AC_PWY-6367,AraCyc_Misc,0,0.0,False,142,1ba5c2f77afd8c20d6cc3d6ab3cae671b0bf1a1ab99b4d5e436bc6f1ff0ddb80
TRAIN_NEG_00442,train,partial_50_80,31,ath00071,KEGG_Lipid,31,1.0,False,142,456763917e5da026aaa7dc2b7057a613a8c54d959401f2f4b6164ff491d4e130
TRAIN_NEG_00443,train,cross_pathway,13,ath00950;AC_PWY-7851,KEGG_Cellular;AraCyc_Misc,13,1.0,False,142,8015e42203fdd0202eb66b60062d4fe991177ddc50a744695618125c24c02990
TRAIN_NEG_00444,train,random_5_30,12,,,0,0.0,False,142,a0c3a4c52b75c18385bcda68b7fab56beef7adace52256fe5998c3e1b5234398
TRAIN_NEG_00445,train,shuffled,18,AC_ASPASN-ARA-PWY,AraCyc_Misc,0,0.0,False,142,edffce42d6959fd851cbb382cd26b618328f81204e3e73679c512927b310963c
TRAIN_NEG_00446,train,partial_50_80,35,AC_GLYCOLYSIS,AraCyc_Carbohydrate,35,1.0,False,142,ef60598a128d6515b8cac6bfe6dd5d8b4caf618953652a71815c1825c1ddcb8b
TRAIN_NEG_00447,train,cross_pathway,23,AC_PWY-7346;AC_CITRULBIO-PWY,AraCyc_Carbohydrate;AraCyc_Misc,23,1.0,False,142,0ba057c5ca3137c48811f90b53caf0833e5a399e0cb3c420b6aa6f2c01957bb5
TRAIN_NEG_00448,train,random_5_30,13,,,0,0.0,False,142,366ce2778aea3e79eb6dd8ff0722763f17f78a16d4e911143d9b6ed8fa50c428
TRAIN_NEG_00449,train,shuffled,25,AC_PWY-7398,AraCyc_Secondary,1,0.04,False,142,679c0792ade3afd2c37e5bb259a33e576cc13d5a97f42c944a30c74f7d5df423
TRAIN_NEG_00450,train,partial_50_80,6,AC_PWYQT-4445,AraCyc_Nucleotide,6,1.0,False,142,4b98d7d5c1faa40c6aee2ffa2ed2144733756163f08648d2892e7ede2b459aef
TRAIN_NEG_00451,train,cross_pathway,26,AC_PWY-6549;AC_PWY-5083,AraCyc_Misc;AraCyc_Misc,26,1.0,True,142,8cca43d9a9c9ebc440cab5c8adf71df6146a860777053bda43f8a0f0dba18d66
TRAIN_NEG_00452,train,random_5_30,8,,,0,0.0,False,142,8e3314e22574e51740a7442b1feb1def4d470d224348125fe5139faa8b3f5133
TRAIN_NEG_00453,train,shuffled,17,AC_PWYQT-4449,AraCyc_Misc,0,0.0,False,142,e8a3e36663f12ca7ad887405d73214fb7146c05e5d0fb782b0901815e4c2539d
TRAIN_NEG_00454,train,partial_50_80,44,ath00380,KEGG_Cellular,44,1.0,False,142,dd7a5fe9c8d189359e0da3e30f494a4e2830d3e01841b6f54818f1cb4fc0022d
TRAIN_NEG_00455,train,cross_pathway,7,ath03450;AC_PWY-7909,KEGG_GeneticInfo;AraCyc_Misc,7,1.0,False,142,8394c42b5895eec35051a587b31b8ae0454cc01fcde45aa2ea097c245a7b63b8
TRAIN_NEG_00456,train,random_5_30,8,,,0,0.0,False,142,dcda5ab5eccd7b82dfe41a48f10bc8b58db35d9cbe313d970ec2558ee0fddca6
TRAIN_NEG_00457,train,shuffled,12,AC_PWY-6219,AraCyc_Misc,0,0.0,False,142,2e8e250b63a1411cef5de885ad1efe1452534d82e2a55b72e23813dc3a2be8ec
TRAIN_NEG_00458,train,partial_50_80,6,AC_PWY-6007,AraCyc_Misc,6,1.0,False,142,4bcccf588d0f9bc5be5594fe8a0868d774ddb92aecc50092f0d2b5624e3b4b87
TRAIN_NEG_00459,train,cross_pathway,37,ath03082;AC_PWY-7417,KEGG_GeneticInfo;AraCyc_Lipid,37,1.0,False,142,d041978827288d17da2c2e6027b31b9ef3378ea9b2e24da88ed4d48abfacf2dd
TRAIN_NEG_00460,train,random_5_30,26,,,0,0.0,False,142,92006ffad45a28d5097c75aaec0ecd355118ae2d95a04df5f29ce4adbab3c890
TRAIN_NEG_00461,train,shuffled,9,AC_ASPARTATESYN-PWY,AraCyc_Misc,0,0.0,False,142,b9476dd804d0a270245d75cfbf18725eadbe2c0059d5547079e5e7b6c09cec00
TRAIN_NEG_00462,train,partial_50_80,129,ath04141,KEGG_SignalTrans,129,1.0,False,142,223ace25b4c67976994e333c2d4790cb1f4b4c4c328d741beb5cf19162f1df09
TRAIN_NEG_00463,train,cross_pathway,19,AC_PWY-7343;AC_PWY-6039,AraCyc_Carbohydrate;AraCyc_Misc,19,1.0,False,142,ba8a37db5f61dfdb08669e1e465d77fe3087c932e7bbbe72f5b01d4583aa6b90
TRAIN_NEG_00464,train,random_5_30,17,,,0,0.0,False,142,af46333eac4abe62486b9711d1edea06306f5726272d483e609c373a567cb18b
TRAIN_NEG_00465,train,shuffled,10,AC_GLYCLEAV-PWY,AraCyc_Misc,0,0.0,False,142,a6eb827a598904223992473ef373e26b02e9fa4233701b5c17c514eea8587dc1
TRAIN_NEG_00466,train,partial_50_80,7,AC_PWY-6199,AraCyc_Misc,7,1.0,False,142,f1dba9a5c0c479033b35f0c1c16f0d44eed233bb13422cd2cd190a49a0848768
TRAIN_NEG_00467,train,cross_pathway,31,AC_PWY-601;AC_PWY-5147,AraCyc_AminoAcid;AraCyc_Misc,31,1.0,False,142,6ad27bd588ae2f1bc8453ffc173b0b605786dd1b922e87b840608e93aea361ae
TRAIN_NEG_00468,train,random_5_30,30,,,0,0.0,False,142,eab8d72318268ce48d959c2eae5c4e807d73c420e032b13b5596c6de8f0e8cfd
TRAIN_NEG_00469,train,shuffled,5,AC_PWY-8475,AraCyc_Misc,0,0.0,False,142,54b65d2af75eb1869f750143df2009f222fe61bc47539f032227488bd0583e6e
TRAIN_NEG_00470,train,partial_50_80,3,AC_PWY-6444,AraCyc_Misc,3,1.0,False,142,8a22a03b0a0e564340d4e84ed98a5f4422853b510a1a15d89fe791e36e877362
TRAIN_NEG_00471,train,cross_pathway,22,AC_PWY-6007;AC_CALVIN-PWY,AraCyc_Misc;AraCyc_Misc,22,1.0,True,142,2ebb662eb59c0667524afd106f21a40122b2221bae8a0061e7b58359d2113b27
TRAIN_NEG_00472,train,random_5_30,20,,,0,0.0,False,142,7a474bf44fd4f204f69c5b2feac542e835d3f8a431cb86adb59df308a49829d6
TRAIN_NEG_00473,train,shuffled,26,AC_PWY-8157,AraCyc_Misc,0,0.0,False,142,2f47f9d7e8d9e0d3cc70f6b3cbc200cb6d9903d36cd1a122f837c22c1954d732
TRAIN_NEG_00474,train,partial_50_80,11,AC_PWY-5122,AraCyc_Misc,11,1.0,False,142,1bc714697e8a6984fa29bdf4f18fb19008c446b127bb4ff023e812de39aaaa6b
TRAIN_NEG_00475,train,cross_pathway,64,AC_CHLOROPHYLL-SYN;ath00010,AraCyc_Misc;KEGG_Metabolism,64,1.0,False,142,0f5a905796415627027374080ae90b19423c4cede0cd1125f89ff46ee5f33905
TRAIN_NEG_00476,train,random_5_30,13,,,0,0.0,False,142,8033d77518b6112ebc4cc00bdb929fa3224603188633a704c4f143f4c18eca80
TRAIN_NEG_00477,train,shuffled,84,ath01232,KEGG_Cellular,0,0.0,False,142,483d6adfce2ef5cb9b9a1d3370600932f80c8df618794311036d536681157dd7
TRAIN_NEG_00478,train,partial_50_80,3,AC_PWY-6163,AraCyc_Misc,3,1.0,False,142,e61f6786801be9128a2f92563f5c0c6b626797c601cfbbe94a3cde896d998a59
TRAIN_NEG_00479,train,cross_pathway,28,AC_PWYQT-62;AC_PWY-321,AraCyc_Misc;AraCyc_Misc,28,1.0,True,142,003ed7c10ab0c49df9736bb894e72ce36e454d3b64e4fee555e66a876d91c57c
TRAIN_NEG_00480,train,random_5_30,10,,,0,0.0,False,142,6cce1b652281fea88e4e78c34d2386cb2c35951b32a4275a1814904ca2b23bd7
TRAIN_NEG_00481,train,shuffled,18,AC_PWYQT-4477,AraCyc_Misc,0,0.0,False,142,7c3e0af53344803453fdda12a8667e2b41dfd987ac41aa261db1f0c6091d47d6
TRAIN_NEG_00482,train,partial_50_80,28,ath00640,KEGG_Cellular,28,1.0,False,142,0c505271e9e9370d6df1b9d564472326ba9b485ecd90606efb5ae05ddefbf066
TRAIN_NEG_00483,train,cross_pathway,7,AC_PWY-5340;ath03450,AraCyc_Misc;KEGG_GeneticInfo,7,1.0,False,142,a6958fd59988ef845e96dc4a1d0fcd175b18547420b8b19633a201d512f18c6e
TRAIN_NEG_00484,train,random_5_30,5,,,0,0.0,False,142,43eeca128e4d8a3759542d1e6a9631f130e9c6ef50e72f15ac539e4a362ee905
TRAIN_NEG_00485,train,shuffled,6,AC_PWY-5807,AraCyc_Misc,0,0.0,False,142,36ac46aa126e0ee5d37cad46e0b7ddfb85de6db9bd605af2005f498bf02f8c2c
TRAIN_NEG_00486,train,partial_50_80,61,ath03013,KEGG_GeneticInfo,61,1.0,False,142,03c6775b8147ada47ab449e595a2c01c4358d2c1ab851daed0ef815e54cf57f2
TRAIN_NEG_00487,train,cross_pathway,62,AC_PWY-7345;AC_PWY-5992,AraCyc_Carbohydrate;AraCyc_Misc,62,1.0,False,142,417797ce182e19f6d3b78d089ee70abe3614fbc5faa9f9546e00d3147f921b19
TRAIN_NEG_00488,train,random_5_30,27,,,0,0.0,False,142,ef22aed77bb1bd80591dfa5e52d058d99b37b5528636437e4d031725c0165dcf
TRAIN_NEG_00489,train,shuffled,105,ath03013,KEGG_GeneticInfo,0,0.0,False,142,9b89259125631cc65e46387f4684bc9ae2b4815662c183f301a19262f39f98cc
TRAIN_NEG_00490,train,partial_50_80,6,AC_PWY-7560,AraCyc_Misc,6,1.0,False,142,c5b99d5522efa7741940fab7b4ea13926da635673afb67dbfdbac7507c79ca1d
TRAIN_NEG_00491,train,cross_pathway,10,AC_ALANINE-SYN2-PWY;AC_PWY-4221ARA,AraCyc_Misc;AraCyc_Misc,10,1.0,True,142,707b289146023eb291b7134b84e0e39463ace944559250658bdfedd15b184ec6
TRAIN_NEG_00492,train,random_5_30,28,,,0,0.0,False,142,a3459d6591327369ee62376539e68023583fecc00a66b4134840eb359a515280
TRAIN_NEG_00493,train,shuffled,10,AC_ARO-PWY,AraCyc_Misc,0,0.0,False,142,da46b0c1f23dc6a4b8394aedabb2c5a2cf24090b06701da9f63370d521fc8999
TRAIN_NEG_00494,train,partial_50_80,10,ath04518,KEGG_SignalTrans,10,1.0,False,142,ee7b23c979ddcc86eeedbc812efd38354ca992109dcb8773ccc33becf26b246a
TRAIN_NEG_00495,train,cross_pathway,34,ath03430;ath00100,KEGG_GeneticInfo;KEGG_Metabolism,34,1.0,False,142,de346dc12b7f54435bbeefdb3a117db41542141dd43598d6bfa0e5be2370921c
TRAIN_NEG_00496,train,random_5_30,16,,,0,0.0,False,142,1008c6a339e56ae0a982e570cdc32276fbca37a6b76ea4b05aed10c45a3ee031
TRAIN_NEG_00497,train,shuffled,11,ath00430,KEGG_Cellular,0,0.0,False,142,f94da49a57f9bed6b1f7e045e3987361897fdf2437d39e41f8a0bb05f53596bf
TRAIN_NEG_00498,train,partial_50_80,30,AC_CITRULBIO-PWY,AraCyc_Misc,30,1.0,False,142,b845c725f4f78a266b7f652898de2cc5255ceb75e2d149a3315e701a5d5df182
TRAIN_NEG_00499,train,cross_pathway,22,AC_HOMOSERSYN-PWY;AC_PWY-5321,AraCyc_Misc;AraCyc_Misc,22,1.0,True,142,0ca9acf4cc61a952af45570453a75d093eb94f2c84bd807128507f06ea5df6bc
TRAIN_NEG_00500,train,random_5_30,10,,,0,0.0,False,142,9a63b03996f29199101f476088bd4acf6dfdef82d7a9680a648807c55d0fa7ae
TRAIN_NEG_00501,train,shuffled,54,ath00330,KEGG_Cellular,0,0.0,False,142,2535f338e2cb5e9719aebe1cdd0b1f65fc9b1b892cd73915201d7f3a5114e4e4
TRAIN_NEG_00502,train,partial_50_80,6,AC_HISTSYN-PWY,AraCyc_Misc,6,1.0,False,142,46d9c06b4a37afdb7d151de3c0802ecf2f9bc0404edc3fd5b00d1375a83e79e5
TRAIN_NEG_00503,train,cross_pathway,10,ath03272;AC_PWY-5670,KEGG_GeneticInfo;AraCyc_Misc,10,1.0,False,142,0b9a96fc90db44558250c1b6de608f7eb630731b4bb2d896c3dd1595a4935ed5
TRAIN_NEG_00504,train,random_5_30,15,,,0,0.0,False,142,a67aa4fac379089a5baa0eabc3ef18bd00906e55a656c059e77d9a33b262c975
TRAIN_NEG_00505,train,shuffled,5,ath00440,KEGG_Cellular,0,0.0,False,142,3cfc3ace4cbabffab55cec6ba49f4e392b8693c24fb92bb32df0a8a1f30a535f
TRAIN_NEG_00506,train,partial_50_80,7,AC_PWY-5097,AraCyc_AminoAcid,7,1.0,False,142,15adbd39963ebb659de8109884b92fc27d7556ea8deb4c5e1b0b53a230cdb359
TRAIN_NEG_00507,train,cross_pathway,8,AC_PWY-5138;AC_PWY-6622,AraCyc_Lipid;AraCyc_Misc,8,1.0,False,142,09b6877db13247b19172f6b59f4885fe785e1e51f45726bc5de61e40b2bef503
TRAIN_NEG_00508,train,random_5_30,23,,,0,0.0,False,142,36c7a6c777efa4db07656da1f2a7e1d7252f9e49e455ff23ac3cac18527f3f3f
TRAIN_NEG_00509,train,shuffled,35,ath04382,KEGG_SignalTrans,0,0.0,False,142,4ae18d1686ae7a4d9894543bba6d02fd2095fd1ef03693589f6cd91c0eb3e81a
TRAIN_NEG_00510,train,partial_50_80,10,AC_PWY-3101,AraCyc_Misc,10,1.0,False,142,5812c12df3f66c808afd247984cf63663d8d4f0b23c87fc68e162c3de51d26c5
TRAIN_NEG_00511,train,cross_pathway,7,AC_PWY-5807;AC_PWY-2463,AraCyc_Misc;AraCyc_Misc,7,1.0,True,142,885cd87a2160344e97ba527a795847e7aa9562be7a08cb7610a54a744c4292c5
TRAIN_NEG_00512,train,random_5_30,11,,,0,0.0,False,142,8c6f49fe69c49af94293f5a6b9cbb40936568782da54ede48e7d6f6d43bc7ec6
TRAIN_NEG_00513,train,shuffled,40,ath04981,KEGG_SignalTrans,0,0.0,False,142,6d40c2b0bf8958e3408ad7e5bf2f8d1cb0c9d92562e81fb37a90f646538a3d8c
TRAIN_NEG_00514,train,partial_50_80,20,ath00310,KEGG_Cellular,20,1.0,False,142,36ff66cfa32d569ec86c51a87924b94ddd9ad6d2c27dd1dede2d9996c8ce403a
TRAIN_NEG_00515,train,cross_pathway,35,AC_PWYQT-4466;AC_ARGSYN-PWY,AraCyc_Carbohydrate;AraCyc_AminoAcid,35,1.0,False,142,3250dd1d42f275e5b34a7abf3be8971a87ee2168714dfaf5269d3bd40b9f3f47
TRAIN_NEG_00516,train,random_5_30,22,,,0,0.0,False,142,6ea82dae2730348f39dee97609325c2a566697ad631ca4f1572bd70fbe421663
TRAIN_NEG_00517,train,shuffled,24,AC_PWY-4221,AraCyc_Misc,0,0.0,False,142,9bc9d46604ca1d1134458cb6fc88bafc4fe9f2757bfc0488c6effa2c5b498246
TRAIN_NEG_00518,train,partial_50_80,7,AC_CHLOROPHYLL-SYN,AraCyc_Misc,7,1.0,False,142,b790bcf6a49a45ffc44201a177b1e7f2cf0fff3663fa80bf86a93565d76dbef8
TRAIN_NEG_00519,train,cross_pathway,38,AC_PWY-5484;AC_PWY-8363,AraCyc_Misc;AraCyc_Misc,38,1.0,True,142,1260c73a0fe070b3991dd73fede3e1d48a19ef2723ec3149f12aa773a6fd8404
TRAIN_NEG_00520,train,random_5_30,14,,,0,0.0,False,142,05f3d156f1f30509a0c9d35103c031478f28e4110e695b693af879f47a868070
TRAIN_NEG_00521,train,shuffled,32,AC_PWY-8279,AraCyc_Misc,0,0.0,False,142,0f7d4e9d8fcb1176395682f4fc975ad2464758d1884bfbd7cd99df29b87ba8e1
TRAIN_NEG_00522,train,partial_50_80,8,AC_PWY-3561,AraCyc_Misc,8,1.0,False,142,816902e76c9ab0861c4ff1f98a5f83406cc900996ddd6742140416547b676fe9
TRAIN_NEG_00523,train,cross_pathway,47,ath00960;AC_GLYCOLYSIS,KEGG_Cellular;AraCyc_Carbohydrate,47,1.0,False,142,c7e146bd8005bd17f4ef9a0a50a897e7db3cfb9984ca0c5f5297a55d416f23e4
TRAIN_NEG_00524,train,random_5_30,9,,,0,0.0,False,142,f6a7cccfffaf3bdbcf663b0474cdd4d94af56daa0508c7c7b23c6100d8f8d875
TRAIN_NEG_00525,train,shuffled,7,AC_PWY-2582,AraCyc_Misc,0,0.0,False,142,1f5c4cda6472fcc8ac24164f174b278ba11337b1ffd2c59bb2ff9362650f926a
TRAIN_NEG_00526,train,partial_50_80,16,AC_PWY-8321,AraCyc_Misc,16,1.0,False,142,7b083ab17b5ca6e6a32788be2a98480acd620b0ec93f900dfe9eacc4a578063a
TRAIN_NEG_00527,train,cross_pathway,15,AC_PWY0A-6303;AC_THRESYN-PWY,AraCyc_Misc;AraCyc_Misc,15,1.0,True,142,2db535e9465ab24e8e09689b649946910f7e72111a3edbdab9d8243e77a11cde
TRAIN_NEG_00528,train,random_5_30,30,,,0,0.0,False,142,5d01001f082bbb52dd2b4213b7685561411c0c693efd6043230c55c4eb9130ac
TRAIN_NEG_00529,train,shuffled,12,AC_PWYQT-4445,AraCyc_Nucleotide,0,0.0,False,142,fb3b2cddfdb46877e9ec39fc9c683b590b1c95419eefcd03bf24b9d38a1d6721
TRAIN_NEG_00530,train,partial_50_80,14,AC_PWY-6607,AraCyc_Nucleotide,14,1.0,False,142,2c181b6126df9c8d7aafb4db64cfa7aab1f4ccb9023576f23777afdda705da0d
TRAIN_NEG_00531,train,cross_pathway,30,AC_PWYDQC-4;AC_PWY-5156,AraCyc_Misc;AraCyc_Lipid,30,1.0,False,142,fec83718b596938f0df8410615ec8b9998bdc21c6abd49c83a54dd3881823f81
TRAIN_NEG_00532,train,random_5_30,22,,,0,0.0,False,142,61595cf31039441027ee90c7fa4c59752ad14cdb1d21e0a68b2764f47893244d
TRAIN_NEG_00533,train,shuffled,19,AC_PWY-5173,AraCyc_Misc,0,0.0,False,142,242b3364ac0a255d6f22d055b52264f32727afe0c0ca9c0c04d641d5c81946b1
TRAIN_NEG_00534,train,partial_50_80,5,AC_PWY-5188,AraCyc_Misc,5,1.0,False,142,0b0e0a22cebcc3a7c490070b6ebc6836f44705750bf4e9d68ed0b46d509ce26b
TRAIN_NEG_00535,train,cross_pathway,63,AC_PWY-3001;ath00480,AraCyc_Misc;KEGG_Cellular,63,1.0,False,142,1f516e4f699ba3282b4f9108ef72efe645e5c01cb1b34acc32a4acfc0ab241b2
TRAIN_NEG_00536,train,random_5_30,22,,,0,0.0,False,142,58eccdc9158c7251d480a3de5233ebaf9da0b7ee97ea5c49b1e2b51132ffbe7e
TRAIN_NEG_00537,train,shuffled,20,AC_DETOX1-PWY-1,AraCyc_Misc,0,0.0,False,142,33fbd5f818d9c11a11fbdcb70f0e5e9f624ef5b22cb1990a184af0135adb8f02
TRAIN_NEG_00538,train,partial_50_80,3,AC_LYSINE-DEG2-PWY,AraCyc_AminoAcid,3,1.0,False,142,7df51f7f3d3d496a4a5d0d612b3f72ec3537725b52a1c139f21d7b4110c58f3a
TRAIN_NEG_00539,train,cross_pathway,5,AC_ALANINE-SYN2-PWY;AC_PWY-7120,AraCyc_Misc;AraCyc_Misc,5,1.0,True,142,65b1674c0ccb8d0b29ce455c4e126a3dffffb9f4dc53d5b3cccbd536d53730a7
TRAIN_NEG_00540,train,random_5_30,6,,,0,0.0,False,142,9acea95221b7c8dc1656291e92c1f3dccc217b22e86df657f21f14acd2cab221
TRAIN_NEG_00541,train,shuffled,10,AC_ARO-PWY,AraCyc_Misc,0,0.0,False,142,d5134594b1431edc2534d9dcdfdc974a724b69e07eec08eff9aa47096f2e8d27
TRAIN_NEG_00542,train,partial_50_80,7,AC_PWY-6363,AraCyc_Misc,7,1.0,False,142,7cb6334b20c3bf3ab83f44da38bffd3439fcf315ce0b9763faffae78233bda11
TRAIN_NEG_00543,train,cross_pathway,17,ath05100;ath00905,KEGG_Environmental;KEGG_Cellular,17,1.0,False,142,bced670741d5a0b2e613da378cef6f8f4c4f4e00b70ca179829795126f746381
TRAIN_NEG_00544,train,random_5_30,16,,,0,0.0,False,142,efd1b03f79cb5c5e7778b7c3e82f2d654ad654675bbf8c56bdac0da38d2fddde
TRAIN_NEG_00545,train,shuffled,14,AC_PWY-4661,AraCyc_Misc,0,0.0,False,142,ce570316dcd40e195dfcee094b4d1e1a212874a80c93445df15186ec2ea23fa6
TRAIN_NEG_00546,train,partial_50_80,12,AC_PWY-8321,AraCyc_Misc,12,1.0,False,142,4f3876d200673046e49e2d853e92b8833ce41f740ee574a935af0f583af107e2
TRAIN_NEG_00547,train,cross_pathway,17,ath01320;AC_PWY-282,KEGG_Cellular;AraCyc_Lipid,17,1.0,False,142,fefc1cc15cc4ed12029c6592e87b817c4ed85e7bd47798318ee4cc216bfa0447
TRAIN_NEG_00548,train,random_5_30,30,,,0,0.0,False,142,159c26cc56e08bf09a9df2c12e69985bc0adac790511570300c9cbef41f8f7a4
TRAIN_NEG_00549,train,shuffled,6,AC_PWY-5350,AraCyc_Misc,0,0.0,False,142,e658aed573f15cb9f8d6d74fd3e4333bd78c78e64288b02f3254be4c3cb80d94
TRAIN_NEG_00550,train,partial_50_80,53,ath00710,KEGG_Metabolism,53,1.0,False,142,dbd1116871bd9e317df1c94801d0cd8f34193a486ad2fb2e2863791974ebb4a5
TRAIN_NEG_00551,train,cross_pathway,39,AC_ETHYL-PWY;AC_GLYCOLYSIS,AraCyc_Misc;AraCyc_Carbohydrate,39,1.0,False,142,5e50158ce3e3202ebe51914980ad45597816b3a7bb8694d98bf21a5c3c386397
TRAIN_NEG_00552,train,random_5_30,21,,,0,0.0,False,142,49b32b69a92943422ef5d14bc4fa4b6dba8f64aab4453d18eb5aa4b478ad554f
TRAIN_NEG_00553,train,shuffled,41,ath04136,KEGG_SignalTrans,0,0.0,False,142,61f4605867ecf886cbba16417238543f1cf9091f49e6c6c467dce9e0c66fa837
TRAIN_NEG_00554,train,partial_50_80,3,AC_PWY-5859,AraCyc_Misc,3,1.0,False,142,7706245c4e01a43ae8f18fc8309547a4793629197e19a40efbdd0db201392cdf
TRAIN_NEG_00555,train,cross_pathway,11,AC_PWY-6527;AC_PWY-4661,AraCyc_Misc;AraCyc_Misc,11,1.0,True,142,0377f13afd8375503cf0f3bf4eeb8fdb81d8f589b301a490dc4302c55da4162b
TRAIN_NEG_00556,train,random_5_30,12,,,0,0.0,False,142,703ea5238ad96af2e15358dee3e6b0639d4c8b7a44c8467efb555d119ba11e03
TRAIN_NEG_00557,train,shuffled,52,ath00510,KEGG_Lipid,0,0.0,False,142,0a7fc6ded7955ad593c4a8717b273cfd07299b22c863f8d5aacbd2a212c345ba
TRAIN_NEG_00558,train,partial_50_80,20,AC_PWY4FS-8,AraCyc_Misc,20,1.0,False,142,38a183f4767bdaa000a0dbe9f39e687a9a8e878b3278e1166a86d783e8338a6f
TRAIN_NEG_00559,train,cross_pathway,25,ath00071;AC_PWY-6364,KEGG_Lipid;AraCyc_Misc,25,1.0,False,142,d8fc7aa0d6aced6dcc7b189ee8fc663f053af5a9b27c11d0152128cfa12d370c
TRAIN_NEG_00560,train,random_5_30,6,,,0,0.0,False,142,5f68fb09a8e6c4454aaa428c88a660f377d5f18e81dd4c271c37f99befd2ad1b
TRAIN_NEG_00561,train,shuffled,5,AC_PWY-7851,AraCyc_Misc,0,0.0,False,142,b7032be565b31331c820ff356491f43c09d359248115d5710c3cbf08e8a5bb54
TRAIN_NEG_00562,train,partial_50_80,14,AC_BRANCHED-CHAIN-AA-SYN-PWY,AraCyc_AminoAcid,14,1.0,False,142,6cb7a0614a0a8767f79d201053fb3831fa27d3ef40b4125fb46e569f7b0f6853
TRAIN_NEG_00563,train,cross_pathway,8,ath03450;AC_PWY-6605,KEGG_GeneticInfo;AraCyc_Misc,8,1.0,False,142,20a4c8e15207d71b6ba74f61d685c48a80bd7610a1aff51139769362dd85989e
TRAIN_NEG_00564,train,random_5_30,7,,,0,0.0,False,142,443cf2f117586674fa0449ba035d93fb79a8e9b23ed7959050c252aa36d33f5e
TRAIN_NEG_00565,train,shuffled,10,AC_PWY-6367,AraCyc_Misc,0,0.0,False,142,a3f1302fe42d59776a6998365fbdbb38219d5d09c9418fea2609e4f3fcce3156
