sample_id,split,negative_type,n_genes,source_pathway_ids,source_families,source_overlap_count,source_overlap_fraction,cross_same_family,generation_seed,gene_set_sha256
TRAIN_NEG_00507,train,cross_pathway,8,AC_PWY-5138;AC_PWY-6622,AraCyc_Lipid;AraCyc_Misc,8,1.0,False,142,09b6877db13247b19172f6b59f4885fe785e1e51f45726bc5de61e40b2bef503
TRAIN_NEG_00508,train,random_5_30,23,,,0,0.0,False,142,36c7a6c777efa4db07656da1f2a7e1d7252f9e49e455ff23ac3cac18527f3f3f
TRAIN_NEG_00509,train,shuffled,35,ath04382,KEGG_SignalTrans,0,0.0,False,142,4ae18d1686ae7a4d9894543bba6d02fd2095fd1ef03693589f6cd91c0eb3e81a
TRAIN_NEG_00510,train,partial_50_80,10,AC_PWY-3101,AraCyc_Misc,10,1.0,False,142,5812c12df3f66c808afd247984cf63663d8d4f0b23c87fc68e162c3de51d26c5
TRAIN_NEG_00511,train,cross_pathway,7,AC_PWY-5807;AC_PWY-2463,AraCyc_Misc;AraCyc_Misc,7,1.0,True,142,885cd87a2160344e97ba527a795847e7aa9562be7a08cb7610a54a744c4292c5
TRAIN_NEG_00512,train,random_5_30,11,,,0,0.0,False,142,8c6f49fe69c49af94293f5a6b9cbb40936568782da54ede48e7d6f6d43bc7ec6
TRAIN_NEG_00513,train,shuffled,40,ath04981,KEGG_SignalTrans,0,0.0,False,142,6d40c2b0bf8958e3408ad7e5bf2f8d1cb0c9d92562e81fb37a90f646538a3d8c
TRAIN_NEG_00514,train,partial_50_80,20,ath00310,KEGG_Cellular,20,1.0,False,142,36ff66cfa32d569ec86c51a87924b94ddd9ad6d2c27dd1dede2d9996c8ce403a
TRAIN_NEG_00515,train,cross_pathway,35,AC_PWYQT-4466;AC_ARGSYN-PWY,AraCyc_Carbohydrate;AraCyc_AminoAcid,35,1.0,False,142,3250dd1d42f275e5b34a7abf3be8971a87ee2168714dfaf5269d3bd40b9f3f47
TRAIN_NEG_00516,train,random_5_30,22,,,0,0.0,False,142,6ea82dae2730348f39dee97609325c2a566697ad631ca4f1572bd70fbe421663
TRAIN_NEG_00517,train,shuffled,24,AC_PWY-4221,AraCyc_Misc,0,0.0,False,142,9bc9d46604ca1d1134458cb6fc88bafc4fe9f2757bfc0488c6effa2c5b498246
TRAIN_NEG_00518,train,partial_50_80,7,AC_CHLOROPHYLL-SYN,AraCyc_Misc,7,1.0,False,142,b790bcf6a49a45ffc44201a177b1e7f2cf0fff3663fa80bf86a93565d76dbef8
TRAIN_NEG_00519,train,cross_pathway,38,AC_PWY-5484;AC_PWY-8363,AraCyc_Misc;AraCyc_Misc,38,1.0,True,142,1260c73a0fe070b3991dd73fede3e1d48a19ef2723ec3149f12aa773a6fd8404
TRAIN_NEG_00520,train,random_5_30,14,,,0,0.0,False,142,05f3d156f1f30509a0c9d35103c031478f28e4110e695b693af879f47a868070
TRAIN_NEG_00521,train,shuffled,32,AC_PWY-8279,AraCyc_Misc,0,0.0,False,142,0f7d4e9d8fcb1176395682f4fc975ad2464758d1884bfbd7cd99df29b87ba8e1
TRAIN_NEG_00522,train,partial_50_80,8,AC_PWY-3561,AraCyc_Misc,8,1.0,False,142,816902e76c9ab0861c4ff1f98a5f83406cc900996ddd6742140416547b676fe9
TRAIN_NEG_00523,train,cross_pathway,47,ath00960;AC_GLYCOLYSIS,KEGG_Cellular;AraCyc_Carbohydrate,47,1.0,False,142,c7e146bd8005bd17f4ef9a0a50a897e7db3cfb9984ca0c5f5297a55d416f23e4
TRAIN_NEG_00524,train,random_5_30,9,,,0,0.0,False,142,f6a7cccfffaf3bdbcf663b0474cdd4d94af56daa0508c7c7b23c6100d8f8d875
TRAIN_NEG_00525,train,shuffled,7,AC_PWY-2582,AraCyc_Misc,0,0.0,False,142,1f5c4cda6472fcc8ac24164f174b278ba11337b1ffd2c59bb2ff9362650f926a
TRAIN_NEG_00526,train,partial_50_80,16,AC_PWY-8321,AraCyc_Misc,16,1.0,False,142,7b083ab17b5ca6e6a32788be2a98480acd620b0ec93f900dfe9eacc4a578063a
TRAIN_NEG_00527,train,cross_pathway,15,AC_PWY0A-6303;AC_THRESYN-PWY,AraCyc_Misc;AraCyc_Misc,15,1.0,True,142,2db535e9465ab24e8e09689b649946910f7e72111a3edbdab9d8243e77a11cde
TRAIN_NEG_00528,train,random_5_30,30,,,0,0.0,False,142,5d01001f082bbb52dd2b4213b7685561411c0c693efd6043230c55c4eb9130ac
TRAIN_NEG_00529,train,shuffled,12,AC_PWYQT-4445,AraCyc_Nucleotide,0,0.0,False,142,fb3b2cddfdb46877e9ec39fc9c683b590b1c95419eefcd03bf24b9d38a1d6721
TRAIN_NEG_00530,train,partial_50_80,14,AC_PWY-6607,AraCyc_Nucleotide,14,1.0,False,142,2c181b6126df9c8d7aafb4db64cfa7aab1f4ccb9023576f23777afdda705da0d
TRAIN_NEG_00531,train,cross_pathway,30,AC_PWYDQC-4;AC_PWY-5156,AraCyc_Misc;AraCyc_Lipid,30,1.0,False,142,fec83718b596938f0df8410615ec8b9998bdc21c6abd49c83a54dd3881823f81
TRAIN_NEG_00532,train,random_5_30,22,,,0,0.0,False,142,61595cf31039441027ee90c7fa4c59752ad14cdb1d21e0a68b2764f47893244d
TRAIN_NEG_00533,train,shuffled,19,AC_PWY-5173,AraCyc_Misc,0,0.0,False,142,242b3364ac0a255d6f22d055b52264f32727afe0c0ca9c0c04d641d5c81946b1
TRAIN_NEG_00534,train,partial_50_80,5,AC_PWY-5188,AraCyc_Misc,5,1.0,False,142,0b0e0a22cebcc3a7c490070b6ebc6836f44705750bf4e9d68ed0b46d509ce26b
TRAIN_NEG_00535,train,cross_pathway,63,AC_PWY-3001;ath00480,AraCyc_Misc;KEGG_Cellular,63,1.0,False,142,1f516e4f699ba3282b4f9108ef72efe645e5c01cb1b34acc32a4acfc0ab241b2
TRAIN_NEG_00536,train,random_5_30,22,,,0,0.0,False,142,58eccdc9158c7251d480a3de5233ebaf9da0b7ee97ea5c49b1e2b51132ffbe7e
TRAIN_NEG_00537,train,shuffled,20,AC_DETOX1-PWY-1,AraCyc_Misc,0,0.0,False,142,33fbd5f818d9c11a11fbdcb70f0e5e9f624ef5b22cb1990a184af0135adb8f02
TRAIN_NEG_00538,train,partial_50_80,3,AC_LYSINE-DEG2-PWY,AraCyc_AminoAcid,3,1.0,False,142,7df51f7f3d3d496a4a5d0d612b3f72ec3537725b52a1c139f21d7b4110c58f3a
TRAIN_NEG_00539,train,cross_pathway,5,AC_ALANINE-SYN2-PWY;AC_PWY-7120,AraCyc_Misc;AraCyc_Misc,5,1.0,True,142,65b1674c0ccb8d0b29ce455c4e126a3dffffb9f4dc53d5b3cccbd536d53730a7
TRAIN_NEG_00540,train,random_5_30,6,,,0,0.0,False,142,9acea95221b7c8dc1656291e92c1f3dccc217b22e86df657f21f14acd2cab221
TRAIN_NEG_00541,train,shuffled,10,AC_ARO-PWY,AraCyc_Misc,0,0.0,False,142,d5134594b1431edc2534d9dcdfdc974a724b69e07eec08eff9aa47096f2e8d27
TRAIN_NEG_00542,train,partial_50_80,7,AC_PWY-6363,AraCyc_Misc,7,1.0,False,142,7cb6334b20c3bf3ab83f44da38bffd3439fcf315ce0b9763faffae78233bda11
TRAIN_NEG_00543,train,cross_pathway,17,ath05100;ath00905,KEGG_Environmental;KEGG_Cellular,17,1.0,False,142,bced670741d5a0b2e613da378cef6f8f4c4f4e00b70ca179829795126f746381
TRAIN_NEG_00544,train,random_5_30,16,,,0,0.0,False,142,efd1b03f79cb5c5e7778b7c3e82f2d654ad654675bbf8c56bdac0da38d2fddde
TRAIN_NEG_00545,train,shuffled,14,AC_PWY-4661,AraCyc_Misc,0,0.0,False,142,ce570316dcd40e195dfcee094b4d1e1a212874a80c93445df15186ec2ea23fa6
TRAIN_NEG_00546,train,partial_50_80,12,AC_PWY-8321,AraCyc_Misc,12,1.0,False,142,4f3876d200673046e49e2d853e92b8833ce41f740ee574a935af0f583af107e2
TRAIN_NEG_00547,train,cross_pathway,17,ath01320;AC_PWY-282,KEGG_Cellular;AraCyc_Lipid,17,1.0,False,142,fefc1cc15cc4ed12029c6592e87b817c4ed85e7bd47798318ee4cc216bfa0447
TRAIN_NEG_00548,train,random_5_30,30,,,0,0.0,False,142,159c26cc56e08bf09a9df2c12e69985bc0adac790511570300c9cbef41f8f7a4
TRAIN_NEG_00549,train,shuffled,6,AC_PWY-5350,AraCyc_Misc,0,0.0,False,142,e658aed573f15cb9f8d6d74fd3e4333bd78c78e64288b02f3254be4c3cb80d94
TRAIN_NEG_00550,train,partial_50_80,53,ath00710,KEGG_Metabolism,53,1.0,False,142,dbd1116871bd9e317df1c94801d0cd8f34193a486ad2fb2e2863791974ebb4a5
TRAIN_NEG_00551,train,cross_pathway,39,AC_ETHYL-PWY;AC_GLYCOLYSIS,AraCyc_Misc;AraCyc_Carbohydrate,39,1.0,False,142,5e50158ce3e3202ebe51914980ad45597816b3a7bb8694d98bf21a5c3c386397
TRAIN_NEG_00552,train,random_5_30,21,,,0,0.0,False,142,49b32b69a92943422ef5d14bc4fa4b6dba8f64aab4453d18eb5aa4b478ad554f
TRAIN_NEG_00553,train,shuffled,41,ath04136,KEGG_SignalTrans,0,0.0,False,142,61f4605867ecf886cbba16417238543f1cf9091f49e6c6c467dce9e0c66fa837
TRAIN_NEG_00554,train,partial_50_80,3,AC_PWY-5859,AraCyc_Misc,3,1.0,False,142,7706245c4e01a43ae8f18fc8309547a4793629197e19a40efbdd0db201392cdf
TRAIN_NEG_00555,train,cross_pathway,11,AC_PWY-6527;AC_PWY-4661,AraCyc_Misc;AraCyc_Misc,11,1.0,True,142,0377f13afd8375503cf0f3bf4eeb8fdb81d8f589b301a490dc4302c55da4162b
TRAIN_NEG_00556,train,random_5_30,12,,,0,0.0,False,142,703ea5238ad96af2e15358dee3e6b0639d4c8b7a44c8467efb555d119ba11e03
TRAIN_NEG_00557,train,shuffled,52,ath00510,KEGG_Lipid,0,0.0,False,142,0a7fc6ded7955ad593c4a8717b273cfd07299b22c863f8d5aacbd2a212c345ba
TRAIN_NEG_00558,train,partial_50_80,20,AC_PWY4FS-8,AraCyc_Misc,20,1.0,False,142,38a183f4767bdaa000a0dbe9f39e687a9a8e878b3278e1166a86d783e8338a6f
TRAIN_NEG_00559,train,cross_pathway,25,ath00071;AC_PWY-6364,KEGG_Lipid;AraCyc_Misc,25,1.0,False,142,d8fc7aa0d6aced6dcc7b189ee8fc663f053af5a9b27c11d0152128cfa12d370c
TRAIN_NEG_00560,train,random_5_30,6,,,0,0.0,False,142,5f68fb09a8e6c4454aaa428c88a660f377d5f18e81dd4c271c37f99befd2ad1b
TRAIN_NEG_00561,train,shuffled,5,AC_PWY-7851,AraCyc_Misc,0,0.0,False,142,b7032be565b31331c820ff356491f43c09d359248115d5710c3cbf08e8a5bb54
TRAIN_NEG_00562,train,partial_50_80,14,AC_BRANCHED-CHAIN-AA-SYN-PWY,AraCyc_AminoAcid,14,1.0,False,142,6cb7a0614a0a8767f79d201053fb3831fa27d3ef40b4125fb46e569f7b0f6853
TRAIN_NEG_00563,train,cross_pathway,8,ath03450;AC_PWY-6605,KEGG_GeneticInfo;AraCyc_Misc,8,1.0,False,142,20a4c8e15207d71b6ba74f61d685c48a80bd7610a1aff51139769362dd85989e
TRAIN_NEG_00564,train,random_5_30,7,,,0,0.0,False,142,443cf2f117586674fa0449ba035d93fb79a8e9b23ed7959050c252aa36d33f5e
TRAIN_NEG_00565,train,shuffled,10,AC_PWY-6367,AraCyc_Misc,0,0.0,False,142,a3f1302fe42d59776a6998365fbdbb38219d5d09c9418fea2609e4f3fcce3156
TRAIN_NEG_00566,train,partial_50_80,3,AC_PWY-5957,AraCyc_Misc,3,1.0,False,142,d29fe01a06a5baec323d0a72c391b1eb86642b50e68b2c20f9648664401747f6
TRAIN_NEG_00567,train,cross_pathway,10,AC_PWY-6605;AC_PWY-7560,AraCyc_Misc;AraCyc_Misc,10,1.0,True,142,75388ab46f9a889a670497b2bd6a9e1f37f1aec4ef7d84e2fcc9b5bfe10aa738
TRAIN_NEG_00568,train,random_5_30,20,,,0,0.0,False,142,ee578311a61daa3d53ae979970f63aa6f03ad7328068fa0538b6ab7f7f8fd176
TRAIN_NEG_00569,train,shuffled,5,AC_PWY-6364,AraCyc_Misc,0,0.0,False,142,29c5d289c1c37a861f0673aeaf1a22a111343ea6fa9ee0090e88cd67dbeafc39
TRAIN_NEG_00570,train,partial_50_80,5,AC_PWY-7204,AraCyc_Cofactor,5,1.0,False,142,a287782c11c4cec5f045c5b87c147d85cd5faad92f80e860cd79eb56608718fd
TRAIN_NEG_00571,train,cross_pathway,11,AC_RIBOSYN2-PWY;AC_GLYCLEAV-PWY,AraCyc_Misc;AraCyc_Misc,11,1.0,True,142,b882de7867500a86fdbd95d0a303f75153b5b59490ea0d94b70c8b52015aa72c
TRAIN_NEG_00572,train,random_5_30,10,,,0,0.0,False,142,5cf17585dbd50e6ccde28632a21dccbb1358331e6c89118ca95c708d30ee7afa
TRAIN_NEG_00573,train,shuffled,13,AC_PWY0A-6303,AraCyc_Misc,0,0.0,False,142,d2c6e2199aa19f53b0e92061915ef9d00b2801bbb7bc01f22592ee158b52ac88
TRAIN_NEG_00574,train,partial_50_80,4,AC_PWY-6622,AraCyc_Misc,4,1.0,False,142,d83fcc29f49756d125c68ea61c45e83b4354832c88d496099e1338f967c30b81
TRAIN_NEG_00575,train,cross_pathway,42,AC_PWY-7039;AC_PWY-1121,AraCyc_Misc;AraCyc_Misc,42,1.0,True,142,18bec7472ca52a593e5d0f3ff1aa0066df1d2298a03136e0bb5ca158666cda80
TRAIN_NEG_00576,train,random_5_30,28,,,0,0.0,False,142,7b1146198657810cd6619c564f1825a0416112b1e38b678cc9d22fb60aab3b51
TRAIN_NEG_00577,train,shuffled,6,AC_ALANINE-SYN2-PWY,AraCyc_Misc,0,0.0,False,142,b043334f33856bbde9b8f2ac013d596200eabed723ad9d08fc016e3fe593ba99
TRAIN_NEG_00578,train,partial_50_80,15,AC_PWY-5083,AraCyc_Misc,15,1.0,False,142,73fa57bb44975196994ccce2b788ee44c67f6d190783a0a582df3c6f2cbb9d56
TRAIN_NEG_00579,train,cross_pathway,5,ath00902;AC_PWY-7851,KEGG_Cellular;AraCyc_Misc,5,1.0,False,142,2d21f56701ba9f0ae3c8ad279a815cdc301113acf390b6ee6e6d9dbe84c1c99a
TRAIN_NEG_00580,train,random_5_30,5,,,0,0.0,False,142,ea6c380975f7be815811550eb79f1a2f71adcc536a86cc7947807646f4454e05
TRAIN_NEG_00581,train,shuffled,10,AC_CHLOROPHYLL-SYN,AraCyc_Misc,0,0.0,False,142,6f2d35b6410908c074e1db226fc9597d76515c9cf3d7c1c75858946715099e18
TRAIN_NEG_00582,train,partial_50_80,38,AC_TRIGLSYN-PWY,AraCyc_Misc,38,1.0,False,142,73150668aa81652d528ffbde3041da0d350abcfe6d95f785698028f360146639
TRAIN_NEG_00583,train,cross_pathway,19,AC_PWY-6612;AC_PWY-6717,AraCyc_Cofactor;AraCyc_Misc,19,1.0,False,142,9ce27169a838f18854d68bcc4937fda5e656182aceac597a7dbf94da342da737
TRAIN_NEG_00584,train,random_5_30,12,,,0,0.0,False,142,6d52198ed6af1737608ea29441bc3a6c216fa16088cbe932fe87bf5cf8245f4e
TRAIN_NEG_00585,train,shuffled,23,AC_PWY-8363,AraCyc_Misc,0,0.0,False,142,32f8e0e6da1329b10f54ba0fd37c8801edbdec9ce8638f2e9d43c7e5177658f4
TRAIN_NEG_00586,train,partial_50_80,5,AC_PWY-4361,AraCyc_Misc,5,1.0,False,142,6aaa1e1b71ba899ede4bfc92e2184b7d095edf70bc422847cc9232c67bc29c0b
TRAIN_NEG_00587,train,cross_pathway,7,AC_ILEUDEG-PWY;ath00902,AraCyc_Misc;KEGG_Cellular,7,1.0,False,142,bafa23b6f694035517ed4e7d07390a12bee419df1f8621d197f468b2577a40bd
TRAIN_NEG_00588,train,random_5_30,5,,,0,0.0,False,142,89e79d53f71319dd9b069652078c3ac908e3524e8614670c75a4579ce2f75745
TRAIN_NEG_00589,train,shuffled,15,ath00750,KEGG_Cellular,0,0.0,False,142,4464a1975e1030cbcbd5c30fb94c13117adcf649f1dc211a66658c2cf93cdb45
TRAIN_NEG_00590,train,partial_50_80,3,AC_PWY-7909,AraCyc_Misc,3,1.0,False,142,01d0ec9d10cfec105f0725a8e3e120c582cb2b442e663c542fa47b70a69a2dd8
TRAIN_NEG_00591,train,cross_pathway,11,AC_PWY-2463;AC_PWY-282,AraCyc_Misc;AraCyc_Lipid,11,1.0,False,142,461429e5327642180f08de4a796b0e7f82a97747d34955cfbaba6db255edf840
TRAIN_NEG_00592,train,random_5_30,20,,,0,0.0,False,142,34ee8b4d70028fef989fe2bc1638289c267d9b74c101cda204b243cf6e604152
TRAIN_NEG_00593,train,shuffled,5,AC_PYRIDNUCSYN-PWY,AraCyc_Misc,0,0.0,False,142,d0d7e8ee7019c524a9771e87426aa00b281b8109aeea6a4c57b3bcd66e8219c1
TRAIN_NEG_00594,train,partial_50_80,12,AC_PWY-101,AraCyc_Misc,12,1.0,False,142,7ed81cb153e115c2c4fe0095941a88c3b875dd9361c420111f66061e09cef836
TRAIN_NEG_00595,train,cross_pathway,22,ath04981;AC_PWY-4984,KEGG_SignalTrans;AraCyc_Misc,22,1.0,False,142,c86892cd85ab265802a79ef5a7452b57bd669feaf82f0fa6af9d7f305f04aa51
TRAIN_NEG_00596,train,random_5_30,18,,,0,0.0,False,142,b79898cbd8f9f709fc6b8afc0d7c8069afb35a61a5d3c455cde80e7c683ddf21
TRAIN_NEG_00597,train,shuffled,21,AC_PWYQT-62,AraCyc_Misc,0,0.0,False,142,1cc0cee750d68938daf186eac60e116dad3314f8b7d4b0af44f7e62f1de3bc16
TRAIN_NEG_00598,train,partial_50_80,11,AC_PWYQT-4429,AraCyc_Misc,11,1.0,False,142,c9bfc1bf8c56a1978e2d449718f517e1869116e45581b0e089398b6fb29cb9c1
TRAIN_NEG_00599,train,cross_pathway,23,ath00910;AC_PWY-6118,KEGG_Cellular;AraCyc_Misc,23,1.0,False,142,6bcbcb8c43c515fd013401da9a801b094eb385ef5bb8023315c817ae1a6f7e33
TRAIN_NEG_00600,train,random_5_30,30,,,0,0.0,False,142,813979417946e0d7b7333e2fa8b55cdc2ba9ea1811c369eeac8780126888049e
TRAIN_NEG_00601,train,shuffled,21,AC_PWY-6040,AraCyc_Misc,0,0.0,False,142,4fe973d05a195575f9a7d3975e55b684f5d2a5305af6d4f0af141b18c5eabfe3
TRAIN_NEG_00602,train,partial_50_80,4,ath00470,KEGG_Cellular,4,1.0,False,142,6c6b7cac85ee2949c42f5afcce351e704190a9e67b69bbf814341604103cd56d
TRAIN_NEG_00603,train,cross_pathway,27,AC_PWY-581;ath00340,AraCyc_Misc;KEGG_Cellular,27,1.0,False,142,8f77c3a0bc218b26430d4204951f14d7deef6719f3d499d88f1f2c17c9086993
TRAIN_NEG_00604,train,random_5_30,9,,,0,0.0,False,142,ad1d0a64660571306260ce325b83643eb6736f24dd0c0985a925f060c574a7c2
TRAIN_NEG_00605,train,shuffled,6,AC_PWY66-21,AraCyc_Misc,0,0.0,False,142,a927ab0a5cdff6b99a777596d5d6396a93c5ee1d9375fedabaaaff42086a43b6
TRAIN_NEG_00606,train,partial_50_80,7,AC_PWY-5188,AraCyc_Misc,7,1.0,False,142,7653039dcbdbd5d0384a16cb0510519f42b63bba587415b41fd3266c4074e5ba
TRAIN_NEG_00607,train,cross_pathway,24,AC_PWY-6351;AC_PWY-3041,AraCyc_Misc;AraCyc_Misc,24,1.0,True,142,15bee7bb32cb0f821384bfad31d2b6dc38493bf68f85f89830d712d214532c48
TRAIN_NEG_00608,train,random_5_30,29,,,0,0.0,False,142,042472a08de0c06c0154400deb2b67b56f8add9a46ed0bcbea4c4d1dc49298fe
TRAIN_NEG_00609,train,shuffled,8,AC_PWY-7634,AraCyc_Misc,0,0.0,False,142,7ab4de6f4807d23840a2f72e9288c6b0014e4bafcb80966da877a012bef7f0c7
TRAIN_NEG_00610,train,partial_50_80,6,AC_PWY-4765,AraCyc_Lipid,6,1.0,False,142,31abb697ccf2fd48c698ea5b30238ef40d93a5cc91920755c561fcfed07d9c59
TRAIN_NEG_00611,train,cross_pathway,10,AC_HOMOSERSYN-PWY;ath00750,AraCyc_Misc;KEGG_Cellular,10,1.0,False,142,801f82a4d30823fb27c325f1367e80b7e05a93eddfd5839f59d7727695a5f229
TRAIN_NEG_00612,train,random_5_30,19,,,0,0.0,False,142,ff496f62ee33c9a2b87f7f44ea2eb4fde4ec0a84da29f1f30b565f7a8106d717
TRAIN_NEG_00613,train,shuffled,12,AC_PWY-4821,AraCyc_Misc,0,0.0,False,142,82a3cf656461266e9038084b6ed8ede58a4c7cf63728ea590ca2fc9a94a73fae
TRAIN_NEG_00614,train,partial_50_80,64,ath00230,KEGG_Cellular,64,1.0,False,142,6d7a64e88d089f2bcfefbba89e975cd4e0a5e5fccfe7e6400534d4761fb22f5c
TRAIN_NEG_00615,train,cross_pathway,70,AC_PWY-5044;ath00010,AraCyc_Nucleotide;KEGG_Metabolism,70,1.0,False,142,fd113bda56e6c386b587c201901db429f503f5ebfc5e097a277986e3029cacde
TRAIN_NEG_00616,train,random_5_30,26,,,0,0.0,False,142,c2be9fe0d8912d5547cc90a9e790c648b64f724f3999d91549906a06157fd690
TRAIN_NEG_00617,train,shuffled,8,AC_PWY-5027,AraCyc_Misc,0,0.0,False,142,8a757e8b05774306dcb31a12901c9eb7d92bad4f0cc442c1c948e0dcc6764f30
TRAIN_NEG_00618,train,partial_50_80,22,ath00100,KEGG_Metabolism,22,1.0,False,142,9e14fd82ee1fc907e545ec912f8aeec092171a94ef4594ccea535d2445d47746
TRAIN_NEG_00619,train,cross_pathway,39,ath00999;AC_PWY-2463,KEGG_Cellular;AraCyc_Misc,39,1.0,False,142,d198a7e0131074a75f545babc318940c204af4c15bc12e2151494ca9e20da9ce
TRAIN_NEG_00620,train,random_5_30,15,,,0,0.0,False,142,3c39bdb141b3199affa75085694c5053c0278ea3324fd2e4d9d6bca6b4cc3317
TRAIN_NEG_00621,train,shuffled,10,AC_PWY-3941,AraCyc_Misc,0,0.0,False,142,d13aec4344c3c47675630c78de09607fe430ef254a33d30a456db431e77e25ec
TRAIN_NEG_00622,train,partial_50_80,27,ath04517,KEGG_SignalTrans,27,1.0,False,142,56fe0a6df86fbec8cdbc7178ad15cc2adda62e459c88f7e82d2c7ba05a0e7240
TRAIN_NEG_00623,train,cross_pathway,8,ath03272;AC_PWY0-662,KEGG_GeneticInfo;AraCyc_Misc,8,1.0,False,142,660e05429f67452f5b4e745083295c6cea8d1b9c906c6e13c9c994b000ecb136
TRAIN_NEG_00624,train,random_5_30,19,,,0,0.0,False,142,bf63e47855c3a5085ce2dd182c05e5fcdc53ca9f94587580c131de94492f866c
TRAIN_NEG_00625,train,shuffled,20,ath00650,KEGG_Cellular,0,0.0,False,142,fbfa6db849971ebfe6cde00a4e549805f02286640fb7c4de8802fc36af930db8
TRAIN_NEG_00626,train,partial_50_80,8,AC_PWYQT-4482,AraCyc_Misc,8,1.0,False,142,cfac0f78a58d7025e93b9d6a3982fcaf9c2887c8415e7d58c12f21eed3871fd2
TRAIN_NEG_00627,train,cross_pathway,38,AC_PWY-5142;ath00710,AraCyc_Misc;KEGG_Metabolism,38,1.0,False,142,30a764bff09f7f7b4455b80543260d6fd8e0cae215c26c9ad18d1ab6ad85bfff
TRAIN_NEG_00628,train,random_5_30,11,,,0,0.0,False,142,a06fa7f550b358b0da0472572b6f3a7c39734a98834e306dbc9da1392af0a5c9
TRAIN_NEG_00629,train,shuffled,36,ath00785,KEGG_Cellular,0,0.0,False,142,93b8f9b41e904e8ea0078af6e07a2f202ff50fe8ac38e41c832374373c7867a3
TRAIN_NEG_00630,train,partial_50_80,14,AC_PWY-2902,AraCyc_Misc,14,1.0,False,142,57e835435b115fc08905e51143806fa61c8f3e9b5e09709d6bb9dcbad031b58e
TRAIN_NEG_00631,train,cross_pathway,5,AC_PWY-5800;AC_PWYQT-4450,AraCyc_Misc;AraCyc_Misc,5,1.0,True,142,12ea1a7ccb8ee79fe70a6f11567fd56ce403ecd5ba5d8b12a8c80999affac0d1
TRAIN_NEG_00632,train,random_5_30,23,,,0,0.0,False,142,32465be57d21fc0e3c21cd2f66ab6e909335c06b2b9bf18b70fc11ef28744646
TRAIN_NEG_00633,train,shuffled,43,AC_PWY-5390,AraCyc_Misc,0,0.0,False,142,0a40b4c57e51e032d9fb1d9c00380496ec69ca0e30b6377c048064bc8f79954e
TRAIN_NEG_00634,train,partial_50_80,3,AC_PWY3O-450,AraCyc_Misc,3,1.0,False,142,ff18feefc2e593175af65c590bedc6e7f65115cccaf9d8449dd2b2984cf67918
TRAIN_NEG_00635,train,cross_pathway,5,AC_PWY3O-450;AC_PWY-1741,AraCyc_Misc;AraCyc_Misc,5,1.0,True,142,cfa6d7d79cab07bf224fd1e224914850c751e0f7403d5725d3a14c6a08660b83
TRAIN_NEG_00636,train,random_5_30,26,,,0,0.0,False,142,ea3416493bf902e57ca6678d5303b6e8f5ac2c50a22a920997a8ef62ed21d3e6
TRAIN_NEG_00637,train,shuffled,7,AC_PWY-5142,AraCyc_Misc,0,0.0,False,142,65e322c26e9ae5e1929b953a2ae976bf1194ba0103c89db6573493365ccb1919
TRAIN_NEG_00638,train,partial_50_80,11,AC_PWY-5173,AraCyc_Misc,11,1.0,False,142,4f2ff4132efce7bf407416c3c5eb54a7e7da97662142f4b798e42b70f21dba4a
TRAIN_NEG_00639,train,cross_pathway,25,AC_PWY-7204;AC_PWY-6351,AraCyc_Cofactor;AraCyc_Misc,25,1.0,False,142,13eebe96dd794d739a723f13c02d73c9604a7b90f956dcedf1bfb71779e80156
TRAIN_NEG_00640,train,random_5_30,26,,,0,0.0,False,142,53eb5b813e09c7bd44cf61c6e361825f8bb9ea798784ef26dc377b648f928619
TRAIN_NEG_00641,train,shuffled,33,AC_PWY-841,AraCyc_Nucleotide,0,0.0,False,142,4ef041d625d1642af3061db364959bb07279cd43bf69c6097f6b8b54224457a6
TRAIN_NEG_00642,train,partial_50_80,7,AC_PWY4FS-7,AraCyc_Misc,7,1.0,False,142,175aae0d8f4555ed82f09105e3b098d24b92ad5b57a30c6b9672e26a6433ebdf
TRAIN_NEG_00643,train,cross_pathway,31,ath03022;AC_PWY-6527,KEGG_GeneticInfo;AraCyc_Misc,31,1.0,False,142,c36c2e4e5820b84ef549347cf69b5decb231bab3f56b70180d2ca16af7846549
TRAIN_NEG_00644,train,random_5_30,17,,,0,0.0,False,142,09e505a34acb1268a897378e6f026a65598d984ee462631f9b87c92bec3e122f
TRAIN_NEG_00645,train,shuffled,25,AC_PWY-2902,AraCyc_Misc,0,0.0,False,142,b0842e54214fe0eb9c280aa66689b5c6c91011cc41647d51b68aa785bf93be2e
TRAIN_NEG_00646,train,partial_50_80,32,AC_PWY-5484,AraCyc_Misc,32,1.0,False,142,a16eb01d762ca826e1a478a4d2db32377b19ecdd392f7a3970a7f6b38845c162
TRAIN_NEG_00647,train,cross_pathway,14,ath03272;ath00450,KEGG_GeneticInfo;KEGG_Cellular,14,1.0,False,142,0c310db5aa54a22a17260ee17627775c63cffb53952d59bd911451050d1b7f7d
TRAIN_NEG_00648,train,random_5_30,16,,,0,0.0,False,142,282f4796a367688c9735b0f88f4d43daa3a90cf6669ea52bfe0d6a00e23b5ff8
TRAIN_NEG_00649,train,shuffled,30,AC_PWY-7238,AraCyc_Carbohydrate,0,0.0,False,142,0b1180a9e2026f7f488e3a43ecccecd8ebfbd07ae8b5e85200a055d167e8064c
